# The analysis results in this file have been extracted from a superset of the
#
#   Multi-INstrument Burst ARchive (MINBAR) data release 1
#
# comprising analyses of thermonuclear (type-I) X-ray bursts observed by
# the Rossi X-ray Timing Explorer (RXTE), BeppoSAX, and INTEGRAL.
#
# The data has been generated by a query from the web interface at
#
#   http://burst.sci.monash.edu
#
# Some of the data provided here may be PRELIMINARY and NOT SUITABLE FOR 
# PUBLICATION. For the definitive version of the analysis results comprising
# data release 1, download the machine-readable tables available at
#
#   https://doi.org/10.26180/5e4a697d9b8b6
#
# For more information, see the preprint at http://arxiv.org/abs/2003.00685 
# or contact the PI Duncan.Galloway@monash.edu
#
# The last comment line before the data gives the column field names, which
# are also described below:
#   name = Likely burst origin
#   time = Burst start time (MJD UT)
#   instr = Instrument label
#   bpflux = Bolometric peak flux (from blackbody fit)
#   bpfluxe = Uncertainty on bolometric peak flux
#   rexp = Photospheric radius-expansion flag
#
#
# For a complete description of the table fields and units, see
#   https://burst.sci.monash.edu/static/html/columns.html
#
"name"	"time"	"instr"	"bpflux"	"bpfluxe"	"rexp"
"GS 1826-24"	51438.79016	SW2	42.86	7.53	1.00	
"GS 1826-24"	51439.02739	SW2	39.49	12.69	1.00	
"KS 1731-260"	51439.04020	SW2	34.97	10.02	1.29	
"1A 1742-294"	51439.16645	SW2	18.40	5.29	1.07	
"GS 1826-24"	51439.26261	SW2	36.45	5.76	1.00	
"KS 1731-260"	51439.29865	SW2	55.79	7.99	1.67	
"1A 1742-294"	51439.31791	SW2	28.27	8.34	1.10	
"KS 1731-260"	51439.37994	SW2	29.70	8.92	1.19	
"1A 1742-294"	51439.42545	SW2	16.89	4.54	1.07	
"4U 1728-34"	51439.49456	SW2	114.90	18.56	1.91	
"GS 1826-24"	51439.49997	SW2	40.45	11.39	1.00	
"4U 1702-429"	51439.51512	SW2	68.40	24.39	1.78	
"1A 1742-294"	51439.56213	SW2	11.78	3.43	1.07	
"KS 1731-260"	51439.62279	SW2	89.46	24.39	1.77	
"SLX 1744-300"	51439.64961	SW2	18.94	6.96	1.14	
"KS 1731-260"	51439.70886	SW2	21.40	5.97	1.12	
"Aql X-1"	51439.76397	XPu	59.64	1.78	1.00	
"KS 1731-260"	51439.76455	SW2	37.28	11.12	1.11	
"4U 1728-34"	51439.79476	SW2	114.21	24.18	1.90	
"KS 1731-260"	51439.82158	SW2	27.71	4.05	1.14	
"SLX 1744-300"	51439.86229	SW2	11.93	4.04	1.10	
"GX 3+1"	51441.65392	SW2	73.20	10.50	1.87	
"KS 1731-260"	51441.72249	SW2	40.45	5.60	1.15	
"GS 1826-24"	51441.78579	SW2	46.16	11.30	1.00	
"KS 1731-260"	51441.96194	SW2	30.47	4.57	1.07	
"GX 3+1"	51441.99735	SW2	57.88	21.99	1.90	
"GS 1826-24"	51442.23135	SW2	63.84	23.35	1.00	
"4U 1728-34"	51442.23823	SW2	110.43	20.33	1.88	
"GX 3+1"	51442.37038	SW1	54.25	14.41	1.81	
"GS 1826-24"	51442.45178	SW1	51.64	15.26	1.00	
"4U 1728-34"	51442.45211	SW1	98.93	21.11	1.93	
"KS 1731-260"	51442.45589	SW1	35.50	5.58	1.09	
"KS 1731-260"	51442.57422	SW1	30.59	10.35	1.22	
"4U 1728-34"	51442.66379	SW1	62.88	9.82	1.77	
"4U 1728-34"	51443.01361	XPj	89.40	2.72	2.00	
"GS 1826-24"	51443.10757	SW2	41.41	12.86	1.00	
"1A 1742-294"	51443.10802	SW2	13.71	4.18	1.11	
"4U 1728-34"	51443.21818	XPq	90.12	3.29	2.00	
"KS 1731-260"	51443.31989	SW2	56.54	16.98	1.14	
"4U 1812-12"	51443.32178	SW2	249.49	48.22	2.00	
"GS 1826-24"	51443.32361	SW2	39.41	6.83	1.00	
"1A 1742-294"	51443.36876	SW2	20.04	5.52	1.06	
"KS 1731-260"	51443.43271	SW2	46.76	6.40	1.31	
"4U 1728-34"	51443.57009	SW2	78.77	16.67	1.84	
"KS 1731-260"	51443.66612	SW2	54.22	7.52	1.40	
"KS 1731-260"	51443.78289	SW2	81.71	25.03	1.55	
"GX 3+1"	51443.85817	SW2	52.49	11.67	1.71	
"KS 1731-260"	51443.90714	SW2	49.84	6.88	1.26	
"4U 1728-34"	51443.90784	SW2	74.17	9.16	1.86	
"GS 1826-24"	51443.97564	SW2	42.11	7.15	1.00	
"KS 1731-260"	51444.02562	SW2	28.71	4.93	1.20	
"GX 3+1"	51444.04336	SW2	49.20	6.91	1.84	
"KS 1731-260"	51444.12146	SW2	43.72	16.76	1.31	
"GS 1826-24"	51444.19739	SW2	30.04	6.69	1.00	
"KS 1731-260"	51444.23145	SW2	48.37	7.41	1.28	
"4U 1728-34"	51444.24291	SW2	143.49	25.75	1.92	
"GX 3+1"	51444.36091	SW2	44.85	13.26	1.71	
"1A 1742-294"	51444.39629	SW2	25.66	3.89	1.10	
"4U 1728-34"	51444.44056	SW2	85.30	14.76	1.89	
"4U 1636-536"	51446.86167	XPl	42.40	1.05	2.00	
"KS 1731-260"	51447.86358	SW1	39.75	10.37	1.09	
"4U 1728-34"	51447.90788	SW1	110.82	46.84	1.85	
"KS 1731-260"	51447.96250	SW1	36.83	11.94	1.23	
"GX 3+1"	51448.05630	SW1	65.25	18.04	1.79	
"KS 1731-260"	51448.06032	SW1	62.00	19.35	1.16	
"4U 1728-34"	51448.12352	SW1	143.08	70.66	1.85	
"KS 1731-260"	51448.19702	SW1	58.78	27.50	1.64	
"GX 3+1"	51448.20506	SW1	39.56	11.87	1.73	
"4U 1728-34"	51448.32067	SW1	225.65	89.98	1.87	
"KS 1731-260"	51448.36476	SW1	77.01	19.89	1.60	
"EXO 0748-676"	51448.80046	SW1	9.58	2.70	1.00	
"EXO 0748-676"	51449.11349	SW1	27.81	13.26	1.00	
"EXO 0748-676"	51449.76876	SW1	31.74	5.75	1.00	
"EXO 0748-676"	51450.36631	SW1	10.55	2.80	1.00	
"EXO 0748-676"	51450.89411	SW1	45.34	12.39	1.00	
"4U 1728-34"	51451.33379	SW1	94.92	24.16	1.89	
"KS 1731-260"	51451.33415	SW1	47.73	6.30	1.23	
"GS 1826-24"	51451.37913	SW1	61.38	22.74	1.00	
"KS 1731-260"	51451.44136	SW1	36.90	8.78	1.09	
"KS 1731-260"	51451.53541	SW1	43.88	14.11	1.22	
"GS 1826-24"	51451.59397	SW1	69.46	27.42	1.00	
"4U 1728-34"	51451.66143	SW1	90.98	33.33	1.78	
"KS 1731-260"	51451.73179	SW1	62.74	19.83	1.49	
"4U 1728-34"	51451.83527	SW1	90.78	14.22	1.87	
"1A 1742-294"	51451.83650	SW1	25.03	7.76	1.24	
"KS 1731-260"	51451.84091	SW1	28.82	8.29	1.09	
"MXB 1730-335"	51451.85751	XPq	6.29	0.40	1.00	
"MXB 1730-335"	51451.87217	XPq	6.82	0.78	1.00	
"MXB 1730-335"	51451.88702	XPq	8.22	0.81	1.00	
"MXB 1730-335"	51451.91938	XPq	9.31	0.86	1.00	
"MXB 1730-335"	51451.93528	XPq	9.41	0.84	1.00	
"KS 1731-260"	51451.93786	SW1	38.98	5.93	1.12	
"KS 1731-260"	51452.06190	SW2	36.18	5.33	1.09	
"1A 1742-294"	51452.25989	SW2	13.12	4.10	1.07	
"GS 1826-24"	51452.26173	SW2	58.47	20.39	1.00	
"KS 1731-260"	51452.27210	SW2	50.65	6.98	1.27	
"KS 1731-260"	51452.38784	SW2	49.47	7.61	1.33	
"1A 1742-294"	51452.46604	SW2	11.72	3.06	1.06	
"4U 1728-34"	51452.63431	SW2	96.56	14.82	1.90	
"KS 1731-260"	51452.65656	SW2	38.69	8.44	1.09	
"GS 1826-24"	51452.70737	SW2	39.98	6.77	1.00	
"KS 1731-260"	51452.72197	SW2	29.50	10.81	1.17	
"KS 1731-260"	51452.91128	SW2	31.90	4.50	1.33	
"GS 1826-24"	51452.93686	SW2	46.23	7.21	1.00	
"4U 1728-34"	51452.98314	SW2	108.77	30.00	1.82	
"KS 1731-260"	51453.00801	SW2	34.79	4.80	1.16	
"KS 1731-260"	51453.11132	SW2	42.81	10.87	1.27	
"4U 1728-34"	51453.12142	SW2	39.96	13.95	1.15	
"SAX J1752.3-3138"	51453.14144	SW2	21.73	2.98	1.16	
"KS 1731-260"	51453.24223	SW2	46.28	13.03	1.24	
"GX 3+1"	51453.25930	SW2	45.51	6.49	1.74	
"4U 1722-30"	51453.37660	SW2	67.18	11.66	2.00	
"MXB 1730-335"	51453.39472	XPf	10.52	1.12	1.00	
"MXB 1730-335"	51453.41315	XPf	10.89	1.06	1.00	
"MXB 1730-335"	51453.45094	XPf	9.91	1.05	1.00	
"MXB 1730-335"	51453.46975	XPf	9.59	1.04	1.00	
"KS 1731-260"	51453.47463	SW1	52.67	8.16	1.31	
"MXB 1730-335"	51453.48909	XPf	9.19	0.57	1.00	
"4U 1728-34"	51453.51820	SW1	92.51	26.11	1.70	
"4U 1728-34"	51453.72684	SW1	73.90	20.16	1.88	
"KS 1731-260"	51453.84436	SW1	57.67	7.60	1.41	
"1A 1742-294"	51453.87610	SW1	49.55	15.23	1.54	
"KS 1731-260"	51453.98234	SW1	92.38	25.72	1.25	
"4U 1608-522"	51454.58423	SW1	88.14	15.81	1.96	
"GX 17+2"	51454.65036	XPj	13.66	0.60	3.00	
"4U 1608-522"	51454.96978	SW1	246.13	63.46	1.93	
"4U 1608-522"	51454.97434	SW1	29.84	10.88	1.41	
"MXB 1730-335"	51456.50823	XPj	0.00	0.00	-1.00	
"MXB 1730-335"	51456.53446	XPj	12.69	0.94	1.00	
"4U 1728-34"	51456.53783	XPj	80.57	3.97	1.00	
"GX 17+2"	51456.98728	XPq	13.64	0.96	3.00	
"GX 17+2"	51457.46566	XPj	14.44	1.35	3.00	
"EXO 0748-676"	51458.54464	SW2	14.70	4.87	1.00	
"MXB 1730-335"	51459.52783	XPa	11.57	0.64	1.00	
"EXO 0748-676"	51459.91263	SW2	9.88	3.57	1.00	
"KS 1731-260"	51460.21115	SW2	44.36	6.72	1.14	
"4U 1728-34"	51460.24775	SW2	87.21	13.99	1.87	
"4U 1735-444"	51460.32750	SW2	133.91	119.04	1.72	
"KS 1731-260"	51460.34700	SW2	36.09	5.42	1.11	
"GS 1826-24"	51460.45441	SW2	52.77	16.30	1.00	
"KS 1731-260"	51460.47792	SW2	35.93	5.14	1.12	
"GX 17+2"	51460.52388	XPj	13.62	0.92	3.00	
"4U 1728-34"	51460.52809	SW2	89.04	14.35	1.87	
"1A 1742-294"	51460.59241	SW2	15.94	5.40	1.08	
"KS 1731-260"	51460.60350	SW2	33.12	4.25	1.10	
"GS 1826-24"	51460.67265	SW2	31.17	13.03	1.00	
"1A 1742-294"	51460.73111	SW2	22.31	6.09	1.10	
"KS 1731-260"	51460.85681	SW2	35.40	5.29	1.11	
"4U 1728-34"	51460.87946	SW2	114.22	24.83	1.88	
"KS 1731-260"	51460.98178	SW2	38.13	5.46	1.11	
"GS 1826-24"	51461.12655	SW2	28.06	13.10	1.00	
"4U 1735-444"	51461.13772	SW2	80.39	42.34	1.94	
"1A 1742-294"	51461.14743	SW2	14.48	4.35	1.14	
"1A 1742-294"	51461.19591	SW2	11.42	4.63	1.06	
"GX 3+1"	51461.28304	SW2	50.80	7.22	1.90	
"GS 1826-24"	51461.32345	SW2	37.00	7.62	1.00	
"4U 1722-30"	51461.33058	SW2	73.03	10.46	2.00	
"GX 17+2"	51461.38247	XPj	14.99	0.93	3.00	
"4U 1735-444"	51461.45551	SW2	30.58	11.58	1.76	
"KS 1731-260"	51461.47910	SW2	41.25	6.34	1.12	
"GS 1826-24"	51461.54097	SW2	50.62	8.98	1.00	
"KS 1731-260"	51461.60605	SW2	58.20	16.13	1.28	
"KS 1731-260"	51462.11889	SW1	44.08	6.35	1.08	
"GX 3+1"	51462.27496	SW1	86.39	26.66	1.96	
"4U 1728-34"	51462.35196	SW1	104.14	39.39	1.78	
"KS 1731-260"	51462.61357	SW1	32.36	5.26	1.07	
"GX 3+1"	51463.47908	SW1	49.47	13.55	1.71	
"MXB 1730-335"	51463.52073	XPs	12.90	0.76	1.00	
"4U 1728-34"	51463.57601	XPs	109.10	5.15	2.00	
"MXB 1730-335"	51463.60332	XPs	11.00	0.51	1.00	
"KS 1731-260"	51463.71091	SW1	32.65	5.54	1.07	
"4U 1728-34"	51463.94826	SW1	104.25	16.24	1.88	
"KS 1731-260"	51464.06351	SW1	33.26	4.01	1.17	
"1A 1742-294"	51464.14912	SW1	83.68	25.80	1.62	
"GS 1826-24"	51464.28807	SW1	37.94	12.33	1.00	
"KS 1731-260"	51464.41213	SW1	48.94	6.14	1.30	
"KS 1731-260"	51464.65142	SW2	39.40	6.11	1.08	
"MXB 1730-335"	51467.17618	XPa	11.17	0.56	1.00	
"KS 1731-260"	51467.54677	SW2	36.02	5.39	1.13	
"GS 1826-24"	51467.60590	SW2	38.70	12.89	1.00	
"4U 1728-34"	51467.72829	SW2	66.48	11.01	1.81	
"1A 1742-294"	51467.86677	SW2	64.26	17.94	1.39	
"KS 1731-260"	51467.89037	SW2	41.15	5.91	1.26	
"KS 1731-260"	51468.00721	SW2	47.36	6.90	1.16	
"4U 1702-429"	51468.05722	SW2	61.04	21.42	1.85	
"GS 1826-24"	51468.06633	SW2	40.10	13.15	1.00	
"GX 3+1"	51468.07459	SW2	46.61	6.36	1.72	
"4U 1728-34"	51468.12477	SW2	87.01	15.37	1.79	
"KS 1731-260"	51468.12633	SW2	39.45	12.84	1.12	
"EXO 0748-676"	51468.17429	XPa	1.02	0.06	1.00	
"4U 1705-44"	51468.19624	SW1	61.52	18.27	1.89	
"4U 1702-429"	51468.39484	SW1	69.64	14.08	1.81	
"4U 1636-536"	51468.46304	SW1	45.77	7.11	1.46	
"4U 1728-34"	51468.48582	SW1	132.21	52.18	1.92	
"4U 1608-522"	51468.67021	SW1	122.94	23.87	1.99	
"4U 1702-429"	51468.68886	SW1	67.03	24.37	1.60	
"4U 1702-429"	51469.04664	SW1	64.01	12.23	1.66	
"4U 1636-536"	51469.22368	SW1	52.31	17.23	1.88	
"4U 1608-522"	51469.26081	SW1	129.12	25.32	1.99	
"4U 1705-44"	51469.29018	SW1	44.20	12.01	1.74	
"4U 1702-429"	51469.35423	SW1	91.03	16.00	1.83	
"4U 1728-34"	51469.54858	SW1	52.24	17.26	1.85	
"4U 1728-34"	51469.69144	SW1	93.65	41.12	1.83	
"4U 1705-44"	51469.81870	SW1	27.97	8.23	1.46	
"4U 1636-536"	51469.88738	SW1	44.09	14.03	1.91	
"4U 1728-34"	51469.88924	SW1	72.10	44.94	1.75	
"4U 1735-444"	51469.92072	SW1	38.95	12.11	1.75	
"4U 1636-536"	51470.24451	SW1	61.10	10.65	1.84	
"MXB 1730-335"	51470.25859	XPy	6.65	0.21	1.00	
"4U 1702-429"	51470.32877	SW1	52.34	20.23	1.56	
"4U 1728-34"	51470.48184	SW1	81.24	29.34	1.91	
"4U 1705-44"	51470.58131	SW1	40.78	15.39	1.53	
"4U 1728-34"	51470.65331	SW1	75.34	25.24	1.91	
"4U 1702-429"	51470.65513	SW1	40.60	16.23	1.12	
"4U 1636-536"	51470.68357	SW1	92.27	43.93	1.99	
"4U 1735-444"	51470.72135	SW1	40.01	6.01	1.74	
"4U 1735-444"	51470.75880	SW1	15.03	4.40	1.44	
"4U 1735-444"	51470.81399	SW1	49.06	14.67	1.60	
"4U 1705-44"	51470.82586	SW1	25.01	8.64	1.41	
"EXO 0748-676"	51471.11324	SW2	6.78	2.47	1.00	
"EXO 0748-676"	51471.51239	SW2	9.93	2.82	1.00	
"EXO 0748-676"	51471.65692	SW2	10.42	3.22	1.00	
"EXO 0748-676"	51471.77305	SW2	10.35	4.59	1.00	
"EXO 0748-676"	51476.15786	SW1	27.46	5.63	1.00	
"4U 1728-34"	51486.08007	XPj	35.99	2.23	1.00	
"SAX J2224.9+5421"	51488.45449	SW1	27.82	7.36	1.24	
"EXO 0748-676"	51490.80887	SW1	13.18	8.04	1.00	
"EXO 0748-676"	51490.99409	SW1	23.51	7.98	1.00	
"EXO 0748-676"	51491.20791	SW1	8.51	2.23	1.00	
"EXO 0748-676"	51491.56900	SW1	7.10	2.12	1.00	
"EXO 0748-676"	51492.29721	SW1	10.01	3.65	1.00	
"EXO 0748-676"	51492.72205	SW1	12.45	4.97	1.00	
"EXO 0748-676"	51492.72869	SW1	7.16	2.48	1.00	
"XTE J1710-281"	51492.99588	XPs	1.43	0.08	1.00	
"XTE J1710-281"	51493.00287	XPs	0.24	0.04	1.00	
"EXO 0748-676"	51493.38765	SW1	11.50	3.09	1.00	
"EXO 0748-676"	51493.74280	SW1	11.93	3.65	1.00	
"EXO 0748-676"	51494.34617	SW1	47.04	15.57	1.00	
"EXO 0748-676"	51494.99692	SW1	9.45	2.96	1.00	
"EXO 0748-676"	51495.23939	SW1	11.09	4.49	1.00	
"EXO 0748-676"	51495.35833	SW1	7.69	2.41	1.00	
"EXO 0748-676"	51495.51779	SW1	5.61	2.11	1.00	
"EXO 0748-676"	51495.62535	SW1	13.81	3.60	1.00	
"Cyg X-2"	51516.16041	XPa	11.91	0.69	1.00	
"Cyg X-2"	51528.43012	XPl	0.80	0.07	-1.00	
"4U 1246-588"	51539.87425	SW1	101.50	19.39	2.00	
"4U 1254-69"	51546.60838	SW1	12.21	10.04	1.17	
"4U 1254-69"	51547.66863	SW1	9.07	5.55	1.08	
"4U 1254-69"	51548.32854	SW2	8.08	2.83	1.09	
"4U 1254-69"	51556.75615	SW1	6.76	2.10	1.01	
"Cyg X-2"	51561.47796	XPj	6.71	0.63	1.00	
"4U 1636-536"	51565.07388	XPj	63.72	1.97	3.00	
"4U 1636-536"	51565.19708	XPj	40.01	1.31	3.00	
"4U 1636-536"	51573.00917	XPy	33.03	1.03	1.00	
"4U 1705-44"	51577.05416	XPl	19.71	0.77	1.00	
"4U 1705-44"	51581.63438	XPl	16.49	0.51	1.00	
"4U 1705-44"	51581.63949	XPl	4.41	0.19	1.00	
"4U 1705-44"	51581.64605	XPl	2.97	0.11	1.00	
"4U 0513-40"	51581.74606	XPj	15.72	0.76	1.00	
"4U 1705-44"	51581.77463	XPl	17.41	0.53	1.00	
"4U 1705-44"	51581.89436	XPl	1.94	0.10	1.00	
"4U 1608-522"	51587.21654	SW1	92.68	17.39	1.88	
"4U 1608-522"	51587.46303	SW1	222.54	59.72	1.98	
"4U 1608-522"	51587.95833	SW1	92.61	18.95	1.85	
"4U 1636-536"	51588.08226	SW1	36.76	5.72	1.77	
"4U 1608-522"	51588.19703	SW1	76.21	14.81	1.96	
"4U 0513-40"	51590.07031	SW1	16.98	3.51	1.08	
"GS 1826-24"	51593.06447	SW2	33.90	11.24	1.00	
"4U 1728-34"	51593.10318	SW2	91.48	18.03	1.73	
"KS 1731-260"	51593.39945	SW2	30.86	5.38	1.19	
"GS 1826-24"	51596.07802	SW1	41.49	7.14	1.00	
"KS 1731-260"	51596.08848	SW1	66.12	13.11	1.21	
"4U 1728-34"	51596.16185	SW1	112.84	21.08	1.91	
"GS 1826-24"	51596.26333	SW1	39.34	12.23	1.00	
"KS 1731-260"	51596.33171	SW1	37.31	5.65	1.09	
"4U 1705-44"	51596.33318	SW1	65.81	27.24	1.51	
"4U 1728-34"	51596.40430	SW1	108.70	21.17	1.91	
"1A 1742-294"	51596.53091	SW1	17.14	6.28	1.07	
"4U 1702-429"	51596.54901	SW1	72.22	42.85	1.88	
"GS 1826-24"	51596.63238	SW1	49.08	9.58	1.00	
"GS 1826-24"	51596.81372	SW1	31.71	5.57	1.00	
"KS 1731-260"	51596.82387	SW1	82.27	11.51	1.58	
"4U 1820-303"	51597.01526	SW1	39.00	10.71	2.00	
"4U 1728-34"	51597.09739	SW1	159.20	37.09	1.91	
"KS 1731-260"	51597.09969	SW1	46.41	11.58	1.10	
"4U 1705-44"	51597.14199	SW1	34.76	11.28	1.17	
"GS 1826-24"	51597.23075	SW1	36.69	9.56	1.00	
"4U 1728-34"	51597.32590	SW1	119.39	16.87	1.89	
"KS 1731-260"	51597.35618	SW1	52.01	13.53	1.41	
"GX 3+1"	51597.40355	SW1	38.72	5.45	1.65	
"1A 1742-294"	51597.42417	SW1	13.45	3.30	1.06	
"4U 1728-34"	51597.54512	SW2	143.89	51.71	1.92	
"4U 1636-536"	51597.54702	SW2	121.45	19.66	1.98	
"4U 1705-44"	51597.60795	SW2	23.29	7.02	1.05	
"4U 1728-34"	51597.74260	SW2	110.03	58.44	1.91	
"4U 1705-44"	51597.79662	SW2	19.22	5.68	1.07	
"2S 1711-339"	51597.87441	SW2	36.14	5.43	1.16	
"4U 1728-34"	51597.94205	SW2	115.59	59.50	1.92	
"4U 1608-522"	51598.07928	SW2	141.88	26.68	1.99	
"4U 1705-44"	51598.08702	SW2	22.75	6.92	1.06	
"4U 1705-44"	51598.16000	SW2	29.81	5.11	1.05	
"4U 1608-522"	51598.39695	SW2	105.10	17.97	1.99	
"4U 1705-44"	51598.60156	SW2	23.10	9.12	1.07	
"4U 1728-34"	51598.60765	SW2	71.37	29.67	1.92	
"4U 1702-429"	51598.68064	SW2	76.59	11.67	1.58	
"4U 1705-44"	51598.68260	SW2	26.01	3.72	1.07	
"4U 1705-44"	51598.92623	SW2	0.00	0.00	1.06	
"4U 1705-44"	51599.02656	SW2	15.90	4.73	1.19	
"4U 1636-536"	51599.08599	SW2	43.44	6.11	1.68	
"4U 1608-522"	51599.14108	SW2	97.91	17.91	1.95	
"4U 1728-34"	51599.20810	SW2	154.02	55.88	1.88	
"KS 1731-260"	51600.41801	SW2	46.13	7.68	1.31	
"GS 1826-24"	51600.67162	SW2	32.89	10.05	1.00	
"4U 1728-34"	51600.75275	SW2	115.99	19.32	1.92	
"KS 1731-260"	51600.82229	SW2	44.11	7.05	1.09	
"4U 1728-34"	51600.93864	SW2	118.36	17.66	1.91	
"KS 1731-260"	51601.00414	SW2	52.92	7.62	1.25	
"4U 1608-522"	51601.22455	SW2	148.63	32.84	1.97	
"4U 1705-44"	51601.61426	SW2	15.37	6.31	1.43	
"4U 1608-522"	51601.71992	SW2	79.39	14.61	1.96	
"4U 1608-522"	51601.95335	SW2	192.63	37.67	1.96	
"4U 1705-44"	51602.06431	SW2	0.00	0.00	1.44	
"4U 1705-44"	51602.32621	SW2	21.32	7.34	1.45	
"KS 1731-260"	51606.98619	SW1	29.97	8.86	1.07	
"KS 1731-260"	51607.05734	SW1	27.32	10.53	1.11	
"4U 1728-34"	51607.42210	SW1	122.16	23.75	1.93	
"4U 1728-34"	51607.58800	SW1	100.64	36.56	1.89	
"KS 1731-260"	51607.65379	SW1	27.11	9.15	1.23	
"4U 1728-34"	51609.53265	SW1	107.31	19.50	1.91	
"GS 1826-24"	51609.53848	SW1	44.04	13.74	1.00	
"4U 1728-34"	51609.66477	SW1	108.44	17.36	1.82	
"1A 1742-294"	51609.66910	SW1	15.45	4.50	1.07	
"GS 1826-24"	51609.72306	SW1	34.53	10.55	1.00	
"KS 1731-260"	51609.72996	SW1	60.81	9.58	1.77	
"4U 1728-34"	51609.78487	SW1	128.12	27.20	1.89	
"KS 1731-260"	51609.92521	SW1	48.45	7.30	1.41	
"4U 1728-34"	51609.93836	SW1	176.34	35.69	1.90	
"4U 1722-30"	51609.99988	SW1	65.44	11.51	2.00	
"4U 1728-34"	51610.08296	SW1	160.35	34.50	1.86	
"GS 1826-24"	51610.08604	SW1	34.49	5.82	1.00	
"4U 1728-34"	51610.21432	SW1	74.94	13.17	1.68	
"KS 1731-260"	51610.25400	SW1	39.26	12.75	1.22	
"1A 1742-294"	51610.32742	SW1	15.43	4.48	1.07	
"4U 1728-34"	51610.51469	SW1	107.16	18.60	1.83	
"4U 1702-429"	51610.61614	SW1	86.63	31.10	1.65	
"4U 1728-34"	51610.65035	SW1	133.58	28.45	1.86	
"SLX 1744-300"	51610.73273	SW1	15.12	4.62	1.11	
"SAX J1747.0-2853"	51610.78215	SW1	32.57	4.60	1.50	
"4U 1728-34"	51610.80694	SW1	173.70	34.41	1.91	
"KS 1731-260"	51610.80697	SW1	81.03	21.33	1.77	
"GS 1826-24"	51610.81044	SW1	30.65	4.65	1.00	
"KS 1731-260"	51610.92814	SW1	22.08	6.58	1.06	
"GRS 1747-312"	51610.94168	SW1	22.24	7.40	1.39	
"4U 1728-34"	51610.94462	SW1	126.93	23.22	1.90	
"GS 1826-24"	51610.99574	SW1	39.00	7.73	1.00	
"4U 1702-429"	51610.99890	SW1	83.41	25.51	1.86	
"KS 1731-260"	51611.00691	SW1	39.29	9.21	1.23	
"4U 1728-34"	51611.07779	SW1	123.39	23.54	1.85	
"4U 1608-522"	51612.03085	XPq	158.95	3.39	2.00	
"4U 1636-536"	51613.42054	SW1	66.81	11.33	1.71	
"4U 1702-429"	51613.47986	SW1	89.86	16.11	1.88	
"4U 1608-522"	51614.07126	XPy	140.86	3.26	2.00	
"1A 1742-294"	51615.26555	XPj	11.44	0.72	1.00	
"4U 0513-40"	51615.36920	SW2	12.38	2.13	1.02	
"4U 0513-40"	51617.44609	SW2	11.68	1.98	1.03	
"1A 1742-294"	51618.07797	SW1	18.46	3.42	1.06	
"GS 1826-24"	51618.12211	SW1	29.93	9.87	1.00	
"KS 1731-260"	51618.19699	SW1	39.06	6.14	1.09	
"4U 1728-34"	51618.24404	SW1	151.57	37.62	1.92	
"GS 1826-24"	51618.31490	SW1	44.10	14.43	1.00	
"1A 1742-294"	51618.31735	SW1	17.70	5.86	1.06	
"KS 1731-260"	51618.38514	SW1	39.79	5.55	1.09	
"4U 1728-34"	51618.38640	SW1	89.18	16.87	1.91	
"4U 1728-34"	51618.51983	SW1	128.70	21.01	1.82	
"1A 1742-294"	51618.58694	SW1	15.22	4.88	1.07	
"4U 1728-34"	51618.67738	SW1	81.36	15.22	1.83	
"1A 1742-294"	51618.87050	SW1	19.22	5.67	1.08	
"GX 17+2"	51618.92582	SW1	15.78	4.26	1.68	
"KS 1731-260"	51618.94091	SW1	67.96	16.82	1.20	
"KS 1731-260"	51619.12345	SW1	52.93	8.31	1.11	
"1A 1742-294"	51619.26087	SW1	22.52	5.87	1.17	
"4U 1728-34"	51619.57480	SW1	78.83	15.08	1.78	
"4U 0513-40"	51622.45543	XPc	16.02	0.66	1.00	
"4U 0513-40"	51623.21272	SW1	12.83	2.22	1.03	
"4U 0513-40"	51624.49971	SW1	15.11	6.28	1.02	
"4U 1728-34"	51624.85955	SW1	106.17	17.65	1.87	
"SAX J1747.0-2853"	51624.92134	SW1	75.60	18.17	1.72	
"4U 1728-34"	51624.99753	SW1	95.51	25.49	1.91	
"4U 1636-536"	51624.99977	SW1	97.44	60.73	1.84	
"2S 1711-339"	51625.04683	SW1	36.00	10.98	1.09	
"4U 1702-429"	51625.13770	SW1	51.53	15.12	1.55	
"4U 1728-34"	51625.17400	SW1	95.89	17.41	1.89	
"4U 1636-536"	51625.36423	SW1	70.04	27.02	1.91	
"4U 1728-34"	51625.36933	SW1	115.08	22.44	1.89	
"4U 1702-429"	51625.58461	SW1	48.15	16.41	1.34	
"KS 1731-260"	51626.64805	SW1	40.67	5.37	1.08	
"1A 1742-294"	51626.65456	SW1	18.23	6.92	1.06	
"GS 1826-24"	51626.66262	SW1	45.02	6.83	1.00	
"4U 1728-34"	51626.71353	SW1	101.92	18.10	1.91	
"KS 1731-260"	51626.77027	SW1	37.50	6.14	1.19	
"1A 1742-294"	51626.83327	SW1	13.74	3.98	1.06	
"GS 1826-24"	51626.86281	SW1	50.83	9.29	1.00	
"4U 1728-34"	51626.86528	SW1	82.40	20.99	1.93	
"SAX J1747.0-2853"	51626.87468	SW1	50.82	5.46	1.35	
"KS 1731-260"	51627.00403	SW1	35.48	5.32	1.07	
"GS 1826-24"	51627.04641	SW1	57.22	15.58	1.00	
